
timestamp(ms),ax(g),ay(g),az(g),gx(dps),gy(dps),gz(dps),roll(deg),pitch(deg)
329949,10.314,-0.182,13.182,-0.086,0.044,0.060,-0.79,-38.04
330199,10.300,-0.168,13.198,-0.090,0.044,0.052,-0.73,-37.97
330449,10.306,-0.170,13.202,-0.084,0.042,0.060,-0.74,-37.97
330699,10.294,-0.166,13.206,-0.092,0.038,0.052,-0.72,-37.93
330949,10.300,-0.164,13.176,-0.092,0.040,0.054,-0.71,-38.01
331199,10.294,-0.158,13.192,-0.092,0.018,0.052,-0.69,-37.96
331449,10.288,-0.168,13.198,-0.090,0.044,0.054,-0.73,-37.93
331699,10.264,-0.172,13.182,-0.096,0.030,0.068,-0.75,-37.90
331949,10.320,-0.168,13.196,-0.088,0.030,0.060,-0.73,-38.03
332199,10.304,-0.184,13.198,-0.090,0.038,0.058,-0.80,-37.98
332449,10.292,-0.144,13.234,-0.076,0.056,0.054,-0.62,-37.87
332699,10.304,-0.180,13.220,-0.086,0.044,0.056,-0.78,-37.93
332949,10.302,-0.170,13.194,-0.094,0.034,0.062,-0.74,-37.98
333199,10.310,-0.182,13.202,-0.086,0.038,0.060,-0.79,-37.99
333449,10.286,-0.170,13.204,-0.076,0.052,0.064,-0.74,-37.92
333699,10.300,-0.172,13.184,-0.090,0.038,0.052,-0.75,-38.00
333949,10.300,-0.168,13.194,-0.082,0.064,0.056,-0.73,-37.98
334199,10.290,-0.188,13.212,-0.086,0.052,0.052,-0.82,-37.91
334449,10.254,-0.116,13.154,-0.100,0.034,0.078,-0.51,-37.94
334699,10.274,-0.176,13.206,-0.074,0.096,0.064,-0.76,-37.88
334949,10.402,-0.178,13.204,-0.044,0.146,0.028,-0.77,-38.23
335199,10.350,-0.186,13.218,-0.112,-0.020,0.044,-0.81,-38.06
335449,10.310,-0.158,13.162,-0.060,0.148,0.058,-0.69,-38.07
335699,10.186,-0.126,13.208,0.004,0.290,0.054,-0.55,-37.64
335949,10.250,-0.118,13.148,-0.116,-0.060,0.074,-0.51,-37.94
336199,10.226,-0.174,13.202,-0.024,0.226,0.064,-0.76,-37.76
336449,10.292,-0.216,13.240,-0.082,0.066,0.058,-0.93,-37.86
336699,10.270,-0.148,13.218,-0.090,0.038,0.062,-0.64,-37.84
336949,10.282,-0.192,13.220,-0.088,0.040,0.060,-0.83,-37.87
337199,10.288,-0.148,13.210,-0.092,0.036,0.058,-0.64,-37.91
337449,10.280,-0.158,13.218,-0.084,0.064,0.058,-0.68,-37.87
337699,10.288,-0.172,13.196,-0.094,0.036,0.064,-0.75,-37.94
337949,10.304,-0.170,13.196,-0.088,0.044,0.066,-0.74,-37.98
338199,10.286,-0.172,13.216,-0.084,0.058,0.066,-0.75,-37.89
338449,10.302,-0.184,13.236,-0.088,0.048,0.062,-0.80,-37.89
338699,10.300,-0.170,13.212,-0.094,0.034,0.056,-0.74,-37.94
338949,10.286,-0.174,13.196,-0.092,0.030,0.060,-0.76,-37.93
339199,10.308,-0.156,13.198,-0.088,0.040,0.056,-0.68,-37.99
339449,10.282,-0.162,13.204,-0.090,0.038,0.062,-0.70,-37.91
339699,10.334,-0.186,13.238,-0.108,-0.010,0.048,-0.80,-37.97
339949,10.266,-0.170,13.180,-0.098,0.016,0.066,-0.74,-37.91
340199,10.222,-0.076,13.220,-0.112,-0.080,0.084,-0.33,-37.71
340449,10.320,-0.194,13.196,-0.040,0.208,0.050,-0.84,-38.02
340699,10.314,-0.182,13.158,-0.124,-0.082,0.062,-0.79,-38.09
340949,10.170,-0.124,13.194,-0.004,0.320,0.062,-0.54,-37.62
341199,10.366,-0.228,13.246,-0.124,-0.048,0.072,-0.99,-38.04
341449,10.112,-0.104,13.146,-0.132,0.022,0.084,-0.45,-37.57
341699,10.280,-0.210,13.172,-0.130,-0.038,0.058,-0.91,-37.97
341949,10.276,-0.152,13.214,-0.116,-0.094,0.056,-0.66,-37.87
342199,10.338,-0.174,13.250,-0.124,-0.086,0.062,-0.75,-37.96
342449,10.392,-0.220,13.248,-0.054,0.136,0.034,-0.95,-38.11
342699,10.368,-0.172,13.256,-0.162,-0.200,0.084,-0.74,-38.03
342949,10.244,-0.142,13.234,-0.116,-0.028,0.074,-0.61,-37.74
343199,10.254,-0.140,13.190,-0.074,0.102,0.064,-0.61,-37.86
343449,10.390,-0.238,13.212,-0.150,-0.114,0.064,-1.03,-38.18
343699,10.164,-0.100,13.246,-0.144,-0.054,0.076,-0.43,-37.50
343949,10.330,-0.152,13.230,-0.058,0.146,0.046,-0.66,-37.98
344199,10.188,-0.084,13.168,-0.096,0.048,0.068,-0.37,-37.73
344449,10.268,-0.178,13.218,-0.182,-0.178,0.078,-0.77,-37.84
344699,10.374,-0.162,13.218,-0.164,-0.180,0.088,-0.70,-38.12
344949,10.250,-0.138,13.190,-0.104,0.004,0.078,-0.60,-37.85
345199,10.198,-0.142,13.108,-0.064,0.198,0.056,-0.62,-37.88
345449,10.336,-0.216,13.284,-0.086,0.074,0.046,-0.93,-37.88
345699,10.246,-0.112,13.278,-0.052,0.208,0.044,-0.48,-37.65
345949,10.346,-0.240,13.244,-0.144,-0.146,0.060,-1.04,-37.99
346199,10.232,-0.092,13.186,-0.012,0.268,0.060,-0.40,-37.81
346449,10.164,-0.170,13.152,-0.108,-0.018,0.062,-0.74,-37.69
346699,10.268,-0.160,13.202,-0.110,-0.052,0.086,-0.69,-37.87
346949,10.278,-0.190,13.216,-0.090,0.044,0.062,-0.82,-37.87
347199,10.282,-0.176,13.214,-0.100,0.020,0.058,-0.76,-37.88
347449,10.304,-0.196,13.200,-0.096,0.028,0.058,-0.85,-37.97
347699,10.298,-0.174,13.212,-0.098,0.018,0.066,-0.75,-37.93
347949,10.336,-0.174,13.206,-0.080,0.084,0.050,-0.75,-38.05
348199,10.350,-0.188,13.188,-0.010,0.274,0.042,-0.82,-38.12
348449,10.272,-0.166,13.212,-0.106,-0.006,0.056,-0.72,-37.86
348699,10.286,-0.148,13.206,-0.096,0.052,0.056,-0.64,-37.91
348949,10.268,-0.176,13.202,-0.098,0.016,0.060,-0.76,-37.87
349199,10.274,-0.182,13.214,-0.096,0.030,0.056,-0.79,-37.86
349449,10.298,-0.188,13.214,-0.090,0.044,0.062,-0.82,-37.93
349699,10.284,-0.182,13.242,-0.096,0.014,0.062,-0.79,-37.83
349949,10.280,-0.168,13.212,-0.094,0.008,0.070,-0.73,-37.88
350199,10.176,-0.118,13.184,-0.098,0.012,0.068,-0.51,-37.66
350449,10.220,-0.152,13.208,-0.110,-0.022,0.072,-0.66,-37.73
350699,10.246,-0.124,13.222,-0.060,0.078,0.054,-0.54,-37.77
350949,10.276,-0.156,13.188,-0.092,0.034,0.066,-0.68,-37.92
351199,10.310,-0.194,13.230,-0.136,-0.098,0.052,-0.84,-37.93
351449,10.242,-0.158,13.258,-0.110,-0.038,0.040,-0.68,-37.68
351699,10.272,-0.174,13.132,-0.062,0.112,0.070,-0.76,-38.03
351949,10.152,-0.106,13.146,-0.090,0.032,0.072,-0.46,-37.68
352199,10.288,-0.168,13.206,-0.102,-0.012,0.062,-0.73,-37.92
352449,10.430,-0.172,13.296,-0.132,-0.108,0.058,-0.74,-38.11
352699,10.360,-0.178,13.290,-0.110,-0.034,0.052,-0.77,-37.94
352949,10.362,-0.204,13.280,-0.058,0.060,0.044,-0.88,-37.96
353199,10.252,-0.146,13.234,-0.096,0.030,0.086,-0.63,-37.76
353449,10.288,-0.282,13.280,-0.098,-0.020,0.062,-1.22,-37.76
353699,10.236,-0.146,13.200,-0.090,0.024,0.068,-0.63,-37.79
353949,10.274,-0.204,13.244,-0.088,0.058,0.070,-0.88,-37.80
354199,10.280,-0.174,13.202,-0.092,0.022,0.062,-0.76,-37.90
354449,10.314,-0.172,13.206,-0.076,0.074,0.048,-0.75,-37.99
354699,10.238,-0.166,13.232,-0.036,0.122,0.042,-0.72,-37.73
354949,10.242,-0.158,13.216,-0.078,0.068,0.060,-0.68,-37.77
355199,10.298,-0.154,13.200,-0.102,0.012,0.058,-0.67,-37.96
355449,10.270,-0.154,13.220,-0.092,0.028,0.062,-0.67,-37.84
355699,10.362,-0.170,13.226,-0.110,-0.044,0.064,-0.74,-38.07
355949,10.260,-0.142,13.230,-0.052,0.158,0.060,-0.61,-37.79
356199,10.302,-0.190,13.200,-0.090,0.044,0.052,-0.82,-37.97
356449,10.314,-0.148,13.214,-0.092,0.022,0.056,-0.64,-37.97
356699,10.300,-0.152,13.210,-0.100,0.026,0.058,-0.66,-37.94
356949,10.272,-0.170,13.208,-0.090,0.042,0.062,-0.74,-37.87
357199,10.302,-0.182,13.206,-0.092,0.038,0.056,-0.79,-37.96
357449,10.284,-0.172,13.210,-0.096,0.032,0.052,-0.75,-37.90
357699,10.286,-0.172,13.220,-0.088,0.048,0.060,-0.75,-37.88
357949,10.278,-0.170,13.202,-0.100,0.022,0.066,-0.74,-37.90
358199,10.314,-0.210,13.194,-0.100,0.022,0.058,-0.91,-38.01
358449,10.298,-0.180,13.230,-0.090,0.046,0.056,-0.78,-37.89
358699,10.310,-0.170,13.226,-0.078,0.058,0.058,-0.74,-37.94
358949,10.280,-0.212,13.180,-0.096,0.092,0.056,-0.92,-37.95
359199,10.298,-0.182,13.210,-0.094,0.046,0.060,-0.79,-37.94
359449,10.280,-0.174,13.180,-0.110,0.002,0.064,-0.76,-37.95
359699,10.306,-0.150,13.212,-0.086,0.046,0.058,-0.65,-37.95
359949,10.308,-0.184,13.202,-0.086,0.060,0.052,-0.80,-37.98
360199,10.280,-0.168,13.204,-0.096,0.012,0.066,-0.73,-37.90
360449,10.272,-0.202,13.244,-0.098,-0.006,0.060,-0.87,-37.79
360699,10.334,-0.192,13.212,-0.088,0.050,0.058,-0.83,-38.03
360949,10.304,-0.166,13.212,-0.088,0.058,0.058,-0.72,-37.95
361199,10.288,-0.164,13.202,-0.096,0.010,0.060,-0.71,-37.93
361449,10.294,-0.166,13.220,-0.100,0.008,0.056,-0.72,-37.90
361699,10.302,-0.164,13.202,-0.092,0.030,0.056,-0.71,-37.96
361949,10.280,-0.166,13.218,-0.092,0.034,0.062,-0.72,-37.87
362199,10.270,-0.202,13.204,-0.108,0.014,0.068,-0.88,-37.87
362449,10.298,-0.180,13.202,-0.084,0.064,0.058,-0.78,-37.95
362699,10.274,-0.194,13.194,-0.084,0.056,0.060,-0.84,-37.90
362949,10.292,-0.178,13.212,-0.084,0.048,0.062,-0.77,-37.92
363199,10.296,-0.180,13.194,-0.090,0.042,0.060,-0.78,-37.96
363449,10.318,-0.234,13.228,-0.094,0.042,0.058,-1.01,-37.95
363699,10.288,-0.160,13.200,-0.096,0.024,0.062,-0.69,-37.93
363949,10.300,-0.182,13.206,-0.094,0.026,0.064,-0.79,-37.95
364199,10.288,-0.182,13.190,-0.096,0.020,0.068,-0.79,-37.95
364449,10.294,-0.144,13.198,-0.084,0.056,0.056,-0.63,-37.95
364699,10.264,-0.154,13.218,-0.100,0.026,0.056,-0.67,-37.83
364949,10.298,-0.172,13.200,-0.090,0.054,0.062,-0.75,-37.96
365199,10.304,-0.194,13.198,-0.092,0.036,0.060,-0.84,-37.98
365449,10.292,-0.154,13.194,-0.090,0.046,0.058,-0.67,-37.95
365699,10.280,-0.158,13.196,-0.094,0.034,0.060,-0.69,-37.92
365949,10.300,-0.182,13.198,-0.088,0.052,0.056,-0.79,-37.97
366199,10.284,-0.152,13.180,-0.096,0.032,0.056,-0.66,-37.96
366449,10.284,-0.168,13.198,-0.098,0.022,0.064,-0.73,-37.92
366699,10.300,-0.170,13.212,-0.086,0.042,0.062,-0.74,-37.94
366949,10.324,-0.178,13.242,-0.080,0.040,0.054,-0.77,-37.94
367199,10.282,-0.156,13.200,-0.096,0.018,0.058,-0.68,-37.91
367449,10.294,-0.168,13.216,-0.082,0.060,0.054,-0.73,-37.91
367699,10.288,-0.156,13.212,-0.086,0.048,0.070,-0.68,-37.91
367949,10.316,-0.190,13.206,-0.096,0.024,0.052,-0.82,-37.99
368199,10.306,-0.154,13.222,-0.096,0.024,0.062,-0.67,-37.93
368449,10.280,-0.190,13.208,-0.104,0.004,0.076,-0.82,-37.89
368699,10.294,-0.174,13.232,-0.086,0.056,0.048,-0.75,-37.88
368949,10.302,-0.170,13.190,-0.090,0.042,0.060,-0.74,-37.99
369199,10.322,-0.196,13.202,-0.078,0.030,0.054,-0.85,-38.02
369449,10.300,-0.182,13.210,-0.096,0.018,0.060,-0.79,-37.94
369699,10.282,-0.146,13.208,-0.090,0.038,0.048,-0.63,-37.90
369949,10.304,-0.170,13.178,-0.078,0.036,0.044,-0.74,-38.02
370199,10.304,-0.166,13.214,-0.084,0.038,0.056,-0.72,-37.94
370449,10.306,-0.166,13.200,-0.090,0.040,0.060,-0.72,-37.98
370699,10.278,-0.184,13.202,-0.094,0.044,0.060,-0.80,-37.90
370949,10.288,-0.164,13.198,-0.092,0.034,0.062,-0.71,-37.93
371199,10.292,-0.142,13.204,-0.092,0.036,0.056,-0.62,-37.93
371449,10.290,-0.152,13.202,-0.092,0.046,0.058,-0.66,-37.93
371699,10.276,-0.170,13.210,-0.090,0.044,0.056,-0.74,-37.88
371949,10.288,-0.186,13.194,-0.090,0.042,0.056,-0.81,-37.94
372199,10.300,-0.142,13.200,-0.086,0.036,0.058,-0.62,-37.96
372449,10.300,-0.172,13.218,-0.090,0.052,0.058,-0.75,-37.92
372699,10.296,-0.170,13.202,-0.094,0.050,0.058,-0.74,-37.95
372949,10.294,-0.190,13.184,-0.094,0.044,0.058,-0.83,-37.98
373199,10.312,-0.172,13.196,-0.092,0.022,0.060,-0.75,-38.00
373449,10.326,-0.196,13.180,-0.094,0.014,0.054,-0.85,-38.07
373699,10.330,-0.156,13.180,-0.092,0.044,0.060,-0.68,-38.09
373949,10.306,-0.180,13.182,-0.092,0.036,0.058,-0.78,-38.02
374199,10.296,-0.144,13.194,-0.096,0.048,0.060,-0.63,-37.97
374449,10.298,-0.160,13.186,-0.094,0.038,0.056,-0.70,-37.99
374699,10.312,-0.172,13.194,-0.094,0.034,0.054,-0.75,-38.01
374949,10.288,-0.152,13.230,-0.090,0.038,0.058,-0.66,-37.87
375199,10.286,-0.188,13.212,-0.088,0.058,0.058,-0.82,-37.90
375449,10.298,-0.152,13.200,-0.094,0.036,0.058,-0.66,-37.96
375699,10.292,-0.182,13.206,-0.092,0.044,0.058,-0.79,-37.93
375949,10.294,-0.196,13.202,-0.094,0.040,0.060,-0.85,-37.94
376199,10.316,-0.184,13.198,-0.092,0.040,0.056,-0.80,-38.01
376449,10.310,-0.192,13.186,-0.092,0.038,0.056,-0.83,-38.02
376699,10.298,-0.168,13.194,-0.092,0.032,0.052,-0.73,-37.97
376949,10.290,-0.176,13.224,-0.098,0.026,0.056,-0.76,-37.89
377199,10.282,-0.180,13.218,-0.094,0.034,0.062,-0.78,-37.88
377449,10.292,-0.168,13.208,-0.084,0.046,0.058,-0.73,-37.92
377699,10.272,-0.164,13.214,-0.096,0.018,0.068,-0.71,-37.86
377949,10.286,-0.144,13.214,-0.090,0.034,0.058,-0.62,-37.90
378199,10.292,-0.172,13.214,-0.084,0.046,0.056,-0.75,-37.91
378449,10.298,-0.194,13.222,-0.092,0.042,0.058,-0.84,-37.91
378699,10.294,-0.192,13.214,-0.090,0.042,0.060,-0.83,-37.92
378949,10.292,-0.164,13.216,-0.102,0.028,0.052,-0.71,-37.91
379199,10.268,-0.192,13.206,-0.090,0.042,0.052,-0.83,-37.86
379449,10.288,-0.150,13.202,-0.100,0.030,0.058,-0.65,-37.93
379699,10.304,-0.166,13.196,-0.092,0.044,0.062,-0.72,-37.98
379949,10.290,-0.140,13.204,-0.088,0.046,0.058,-0.61,-37.93
380199,10.296,-0.168,13.206,-0.086,0.052,0.056,-0.73,-37.94
380449,10.310,-0.172,13.194,-0.088,0.054,0.058,-0.75,-38.00
380699,10.286,-0.152,13.194,-0.088,0.054,0.060,-0.66,-37.94
380949,10.288,-0.196,13.206,-0.090,0.046,0.062,-0.85,-37.92
381199,10.288,-0.180,13.210,-0.092,0.036,0.068,-0.78,-37.91
381449,10.302,-0.178,13.206,-0.088,0.054,0.056,-0.77,-37.96
381699,10.294,-0.192,13.224,-0.086,0.044,0.062,-0.83,-37.90
381949,10.298,-0.166,13.200,-0.094,0.038,0.064,-0.72,-37.96
382199,10.306,-0.174,13.202,-0.096,0.048,0.062,-0.76,-37.97
382449,10.298,-0.184,13.198,-0.096,0.030,0.064,-0.80,-37.96
382699,10.288,-0.170,13.214,-0.092,0.034,0.058,-0.74,-37.90
382949,10.292,-0.160,13.192,-0.086,0.054,0.056,-0.69,-37.96
383199,10.280,-0.172,13.200,-0.088,0.044,0.058,-0.75,-37.91
383449,10.274,-0.168,13.216,-0.086,0.056,0.062,-0.73,-37.86
383699,10.272,-0.168,13.190,-0.088,0.052,0.062,-0.73,-37.91
383949,10.302,-0.168,13.188,-0.090,0.034,0.062,-0.73,-37.99
384199,10.288,-0.164,13.202,-0.084,0.048,0.062,-0.71,-37.93
384449,10.302,-0.178,13.210,-0.100,0.030,0.060,-0.77,-37.95
384699,10.288,-0.156,13.184,-0.088,0.046,0.054,-0.68,-37.96
384949,10.298,-0.158,13.212,-0.098,0.034,0.056,-0.69,-37.93
385199,10.282,-0.152,13.208,-0.086,0.048,0.060,-0.66,-37.90
385449,10.288,-0.120,13.212,-0.092,0.038,0.062,-0.52,-37.91
385699,10.288,-0.218,13.228,-0.092,0.026,0.058,-0.94,-37.87
385949,10.276,-0.194,13.186,-0.098,0.024,0.064,-0.84,-37.93
386199,10.274,-0.202,13.240,-0.092,0.038,0.060,-0.87,-37.81
386449,10.290,-0.178,13.228,-0.078,0.056,0.058,-0.77,-37.88
386699,10.292,-0.166,13.218,-0.102,0.034,0.060,-0.72,-37.90
386949,10.294,-0.182,13.220,-0.086,0.050,0.058,-0.79,-37.90
387199,10.284,-0.190,13.220,-0.096,0.028,0.062,-0.82,-37.88
387449,10.306,-0.240,13.232,-0.092,0.026,0.062,-1.04,-37.91
387699,10.290,-0.178,13.206,-0.092,0.038,0.054,-0.77,-37.92
387949,10.290,-0.216,13.224,-0.088,0.042,0.054,-0.94,-37.88
388199,10.302,-0.150,13.210,-0.092,0.046,0.054,-0.65,-37.95
388449,10.332,-0.198,13.222,-0.090,0.040,0.052,-0.86,-38.00
388699,10.308,-0.136,13.198,-0.086,0.050,0.062,-0.59,-37.99
388949,10.282,-0.154,13.214,-0.092,0.042,0.060,-0.67,-37.89
389199,10.310,-0.194,13.200,-0.092,0.030,0.060,-0.84,-37.99
389449,10.308,-0.168,13.200,-0.092,0.042,0.056,-0.73,-37.98
389699,10.312,-0.162,13.206,-0.082,0.040,0.054,-0.70,-37.98
389949,10.292,-0.166,13.186,-0.084,0.046,0.056,-0.72,-37.97
390200,10.302,-0.200,13.186,-0.102,-0.004,0.056,-0.87,-38.00
390450,10.276,-0.174,13.202,-0.096,0.040,0.060,-0.76,-37.89
390700,10.300,-0.206,13.190,-0.082,0.062,0.060,-0.89,-37.98
390950,10.310,-0.214,13.204,-0.090,0.046,0.062,-0.93,-37.98
391200,10.286,-0.198,13.212,-0.094,0.022,0.060,-0.86,-37.90
391450,10.298,-0.176,13.200,-0.086,0.054,0.052,-0.76,-37.96
391700,10.306,-0.184,13.206,-0.088,0.046,0.062,-0.80,-37.97
391950,10.294,-0.140,13.190,-0.090,0.036,0.056,-0.61,-37.97
392201,10.306,-0.178,13.184,-0.084,0.038,0.062,-0.77,-38.01
392451,10.312,-0.164,13.198,-0.088,0.044,0.058,-0.71,-38.00
392701,10.298,-0.178,13.200,-0.088,0.048,0.054,-0.77,-37.96
392951,10.286,-0.162,13.236,-0.096,0.034,0.064,-0.70,-37.85
393201,10.268,-0.154,13.218,-0.092,0.046,0.062,-0.67,-37.84
393451,10.314,-0.164,13.194,-0.088,0.032,0.060,-0.71,-38.01
393701,10.284,-0.176,13.212,-0.098,0.010,0.058,-0.76,-37.89
393951,10.276,-0.186,13.222,-0.096,0.024,0.060,-0.81,-37.85
394202,10.294,-0.200,13.198,-0.096,0.036,0.058,-0.87,-37.95
394452,10.296,-0.180,13.210,-0.090,0.046,0.052,-0.78,-37.93
394702,10.286,-0.194,13.206,-0.092,0.032,0.060,-0.84,-37.91
394952,10.304,-0.164,13.218,-0.096,0.014,0.062,-0.71,-37.94
395202,10.282,-0.140,13.192,-0.096,0.028,0.066,-0.61,-37.93
395452,10.322,-0.156,13.208,-0.092,0.036,0.058,-0.68,-38.01
395702,10.282,-0.174,13.208,-0.090,0.032,0.066,-0.75,-37.90
395952,10.272,-0.138,13.204,-0.092,0.038,0.058,-0.60,-37.88
396203,10.300,-0.190,13.204,-0.086,0.046,0.060,-0.82,-37.95
396453,10.300,-0.196,13.200,-0.090,0.012,0.060,-0.85,-37.96
396703,10.318,-0.166,13.198,-0.088,0.054,0.060,-0.72,-38.02
396953,10.316,-0.208,13.174,-0.094,0.028,0.050,-0.90,-38.06
397203,10.312,-0.192,13.180,-0.090,0.042,0.062,-0.83,-38.04
397453,10.300,-0.138,13.200,-0.092,0.034,0.050,-0.60,-37.96
397703,10.286,-0.166,13.174,-0.096,0.042,0.062,-0.72,-37.98
397953,10.302,-0.156,13.196,-0.108,-0.022,0.060,-0.68,-37.98
398204,10.300,-0.184,13.192,-0.098,0.024,0.048,-0.80,-37.98
398454,10.284,-0.170,13.202,-0.080,0.064,0.058,-0.74,-37.92
398704,10.288,-0.166,13.180,-0.088,0.052,0.056,-0.72,-37.97
398954,10.288,-0.182,13.208,-0.094,0.034,0.060,-0.79,-37.91
399204,10.296,-0.176,13.206,-0.096,0.030,0.058,-0.76,-37.94
399454,10.288,-0.176,13.192,-0.088,0.048,0.062,-0.76,-37.95
399704,10.322,-0.158,13.200,-0.092,0.030,0.062,-0.69,-38.02
399954,10.296,-0.182,13.186,-0.092,0.042,0.058,-0.79,-37.98
400205,10.292,-0.168,13.214,-0.086,0.044,0.056,-0.73,-37.91
400455,10.292,-0.168,13.212,-0.084,0.046,0.050,-0.73,-37.92
400705,10.280,-0.174,13.196,-0.094,0.028,0.062,-0.76,-37.92
400955,10.302,-0.174,13.218,-0.094,0.036,0.056,-0.75,-37.93
401205,10.284,-0.176,13.196,-0.090,0.042,0.066,-0.76,-37.93
401455,10.298,-0.176,13.206,-0.088,0.044,0.052,-0.76,-37.94
401705,10.294,-0.158,13.202,-0.088,0.038,0.062,-0.69,-37.94
401955,10.306,-0.182,13.198,-0.090,0.036,0.062,-0.79,-37.98
402206,10.296,-0.202,13.198,-0.090,0.038,0.062,-0.88,-37.96
402456,10.302,-0.174,13.202,-0.092,0.040,0.058,-0.76,-37.96
402706,10.308,-0.160,13.198,-0.098,0.046,0.052,-0.69,-37.99
402956,10.280,-0.184,13.212,-0.090,0.036,0.060,-0.80,-37.88
403206,10.296,-0.170,13.198,-0.090,0.040,0.056,-0.74,-37.96
403456,10.284,-0.166,13.194,-0.094,0.030,0.056,-0.72,-37.93
403706,10.264,-0.184,13.206,-0.090,0.040,0.060,-0.80,-37.85
403956,10.298,-0.186,13.186,-0.092,0.040,0.066,-0.81,-37.99
404207,10.300,-0.184,13.202,-0.088,0.036,0.060,-0.80,-37.96
404457,10.300,-0.156,13.204,-0.090,0.038,0.056,-0.68,-37.95
404707,10.296,-0.186,13.198,-0.094,0.034,0.064,-0.81,-37.96
404957,10.298,-0.162,13.194,-0.092,0.040,0.066,-0.70,-37.97
405207,10.296,-0.178,13.190,-0.088,0.054,0.056,-0.77,-37.97
405457,10.282,-0.166,13.196,-0.092,0.042,0.058,-0.72,-37.92
405707,10.280,-0.160,13.202,-0.086,0.052,0.060,-0.69,-37.90
405957,10.286,-0.184,13.214,-0.092,0.036,0.056,-0.80,-37.90
406208,10.302,-0.182,13.212,-0.092,0.044,0.060,-0.79,-37.94
406458,10.288,-0.194,13.216,-0.090,0.048,0.062,-0.84,-37.90
406708,10.296,-0.178,13.206,-0.088,0.032,0.060,-0.77,-37.94
406958,10.316,-0.174,13.204,-0.092,0.042,0.062,-0.75,-38.00
407208,10.286,-0.192,13.192,-0.086,0.050,0.064,-0.83,-37.94
407458,10.280,-0.154,13.234,-0.090,0.036,0.066,-0.67,-37.84
407708,10.276,-0.204,13.234,-0.094,0.032,0.064,-0.88,-37.83
407958,10.274,-0.176,13.214,-0.092,0.030,0.060,-0.76,-37.86
408209,10.282,-0.194,13.226,-0.092,0.030,0.060,-0.84,-37.86
408459,10.292,-0.176,13.200,-0.086,0.066,0.056,-0.76,-37.94
408709,10.280,-0.150,13.196,-0.090,0.054,0.058,-0.65,-37.92
408959,10.296,-0.184,13.208,-0.094,0.038,0.056,-0.80,-37.93
409209,10.300,-0.206,13.202,-0.094,0.022,0.058,-0.89,-37.96
409459,10.312,-0.180,13.190,-0.076,0.082,0.054,-0.78,-38.02
409709,10.292,-0.182,13.210,-0.080,0.066,0.062,-0.79,-37.92
409959,10.270,-0.138,13.206,-0.104,0.004,0.064,-0.60,-37.87
410210,10.296,-0.164,13.204,-0.086,0.054,0.058,-0.71,-37.94
410460,10.288,-0.168,13.196,-0.092,0.040,0.068,-0.73,-37.94
410710,10.316,-0.154,13.200,-0.086,0.058,0.066,-0.67,-38.01
410960,10.290,-0.170,13.200,-0.094,0.044,0.056,-0.74,-37.94
411210,10.292,-0.138,13.212,-0.096,0.028,0.056,-0.60,-37.92
411460,10.302,-0.168,13.192,-0.084,0.062,0.060,-0.73,-37.99
411710,10.284,-0.174,13.218,-0.086,0.040,0.066,-0.75,-37.88
411960,10.300,-0.170,13.202,-0.088,0.050,0.060,-0.74,-37.96
412211,10.304,-0.176,13.182,-0.094,0.044,0.062,-0.76,-38.01
412461,10.288,-0.186,13.220,-0.088,0.042,0.062,-0.81,-37.89
412711,10.256,-0.176,13.216,-0.092,0.028,0.062,-0.76,-37.81
412961,10.330,-0.220,13.186,-0.086,0.048,0.062,-0.96,-38.07
413211,10.284,-0.184,13.218,-0.088,0.050,0.060,-0.80,-37.88
413461,10.280,-0.170,13.210,-0.090,0.036,0.064,-0.74,-37.89
413711,10.306,-0.176,13.192,-0.090,0.050,0.054,-0.76,-38.00
413961,10.296,-0.174,13.216,-0.094,0.006,0.058,-0.75,-37.92
414212,10.304,-0.176,13.204,-0.096,0.014,0.062,-0.76,-37.96
414462,10.296,-0.206,13.202,-0.084,0.048,0.062,-0.89,-37.95
414712,10.286,-0.166,13.156,-0.074,0.106,0.058,-0.72,-38.02
414962,10.298,-0.134,13.204,-0.086,0.068,0.056,-0.58,-37.95
415212,10.286,-0.138,13.180,-0.088,0.064,0.064,-0.60,-37.97
415462,10.374,-0.210,13.136,-0.090,0.056,0.056,-0.92,-38.30
415712,10.276,-0.152,13.230,-0.088,0.022,0.054,-0.66,-37.84
415962,10.308,-0.168,13.190,-0.088,0.044,0.052,-0.73,-38.01
416213,10.328,-0.228,13.190,-0.110,-0.030,0.052,-0.99,-38.06
416463,10.288,-0.160,13.204,-0.094,0.036,0.062,-0.69,-37.92
416713,10.230,-0.108,13.186,-0.106,0.030,0.072,-0.47,-37.80
416963,10.320,-0.156,13.176,-0.094,0.036,0.062,-0.68,-38.07
417213,10.326,-0.178,13.202,-0.084,0.052,0.054,-0.77,-38.03
417463,10.268,-0.156,13.214,-0.092,0.050,0.062,-0.68,-37.85
417713,10.272,-0.150,13.218,-0.086,0.054,0.058,-0.65,-37.85
417963,10.238,-0.172,13.182,-0.098,0.016,0.058,-0.75,-37.83
418214,10.292,-0.178,13.196,-0.100,0.026,0.066,-0.77,-37.95
418464,10.258,-0.212,13.232,-0.090,0.032,0.058,-0.92,-37.78
418714,10.298,-0.144,13.206,-0.082,0.052,0.062,-0.62,-37.95
