(5.40096, -3.83047, 7.27789)
(5.51587, -3.86877, 6.97145)
(5.32435, -3.71555, 7.12467)
(5.36266, -3.86877, 7.04806)
(5.36266, -3.75386, 6.97145)
(5.36266, -3.86877, 7.12467)
(5.24774, -3.67725, 7.43111)
(5.40096, -3.79216, 7.08637)
(5.20944, -3.79216, 7.27789)
(5.36266, -3.75386, 7.16298)
(5.59248, -3.67725, 6.93315)
(5.47757, -3.83047, 7.16298)
(5.66909, -3.75386, 7.08637)
(5.51587, -3.86877, 7.23959)
(5.55418, -3.83047, 7.08637)
(5.36266, -3.71555, 7.20128)
(5.7074, -3.71555, 7.00976)
(5.66909, -3.75386, 7.04806)
(5.59248, -3.75386, 7.20128)
(5.51587, -3.71555, 7.00976)
(5.55418, -3.83047, 7.04806)
(5.66909, -3.63894, 7.20128)
(5.66909, -3.90708, 7.00976)
(5.47757, -3.75386, 6.89484)
(5.63079, -3.67725, 7.04806)
(5.59248, -3.75386, 7.12467)
(5.63079, -3.83047, 7.20128)
(5.63079, -3.83047, 7.08637)
(5.51587, -3.71555, 7.20128)
(5.55418, -3.71555, 7.00976)
(5.59248, -3.79216, 7.16298)
(5.63079, -3.71555, 7.20128)
(5.66909, -3.83047, 6.89484)
(5.51587, -3.71555, 7.16298)
(5.59248, -3.75386, 7.08637)
(5.47757, -3.94538, 6.89484)
(5.55418, -3.71555, 6.89484)
(5.43926, -3.75386, 7.00976)
(5.55418, -3.83047, 6.97145)
(5.40096, -3.90708, 7.08637)
(5.55418, -3.75386, 6.97145)
(5.59248, -3.63894, 7.46941)
(5.7074, -3.94538, 6.81823)
(5.47757, -3.63894, 6.89484)
(5.47757, -3.83047, 7.00976)
(5.51587, -3.94538, 7.16298)
(5.59248, -3.63894, 7.08637)
(5.63079, -3.79216, 6.97145)
(5.66909, -3.83047, 7.23959)
(5.63079, -3.75386, 6.93315)
(5.66909, -3.67725, 6.93315)
(5.66909, -3.90708, 7.20128)
(5.59248, -3.79216, 6.89484)
(5.86062, -3.63894, 6.97145)
(5.78401, -3.52403, 7.12467)
(5.86062, -3.83047, 7.00976)
(5.51587, -3.90708, 6.39688)
(5.78401, -3.56234, 7.12467)
(5.55418, -3.90708, 6.74162)
(5.7074, -3.75386, 7.12467)
(5.93723, -3.75386, 6.81823)
(5.59248, -3.94538, 6.97145)
(5.55418, -3.71555, 7.20128)
(5.66909, -3.79216, 6.66501)
(5.40096, -3.75386, 6.93315)
(5.47757, -3.83047, 7.12467)
(5.51587, -3.79216, 7.16298)
(5.66909, -3.83047, 7.04806)
(5.78401, -3.94538, 7.12467)
(5.51587, -3.75386, 6.93315)
(5.82231, -3.67725, 6.89484)
(5.66909, -3.86877, 7.04806)
(5.82231, -3.71555, 6.74162)
(5.7074, -3.75386, 6.93315)
(5.78401, -3.75386, 6.93315)
(5.66909, -3.75386, 7.16298)
(5.63079, -3.90708, 6.77993)
(5.78401, -3.63894, 6.97145)
(5.89892, -3.71555, 6.93315)
(5.82231, -3.83047, 6.93315)
(5.7074, -3.71555, 6.85654)
(5.7457, -3.83047, 6.85654)
(5.63079, -3.86877, 6.85654)
(5.78401, -3.75386, 6.81823)
(5.78401, -3.75386, 7.00976)
(5.82231, -3.75386, 6.77993)
(5.7074, -3.63894, 6.81823)
(5.82231, -3.67725, 6.62671)
(5.7457, -3.79216, 6.93315)
(5.78401, -3.60064, 6.70332)
(5.89892, -3.79216, 6.77993)
(5.82231, -3.63894, 6.93315)
(5.78401, -3.71555, 6.74162)
(5.86062, -3.75386, 6.43519)
(5.93723, -3.52403, 6.93315)
(5.82231, -3.71555, 6.77993)
(5.86062, -3.75386, 6.81823)
(5.86062, -3.56234, 6.62671)
(5.78401, -3.86877, 6.85654)
(5.86062, -3.83047, 6.74162)
(5.78401, -3.75386, 7.04806)
(5.97553, -3.75386, 6.81823)
(5.55418, -3.79216, 6.77993)
(5.59248, -3.79216, 7.08637)
(5.89892, -3.75386, 6.81823)
(5.7074, -3.75386, 6.89484)
(5.7074, -3.90708, 6.89484)
(5.7074, -3.67725, 6.74162)
(5.89892, -3.75386, 6.85654)
(5.7074, -3.71555, 7.04806)
(5.59248, -3.79216, 6.74162)
(5.63079, -3.75386, 6.89484)
(5.63079, -3.71555, 6.85654)
(5.78401, -3.94538, 6.85654)
(5.7074, -3.75386, 6.81823)
(5.78401, -3.83047, 6.85654)
(5.78401, -3.67725, 7.00976)
(5.86062, -3.79216, 6.85654)
(5.7457, -3.67725, 6.74162)
(5.78401, -3.71555, 6.77993)
(5.82231, -3.63894, 6.74162)
(5.86062, -3.71555, 6.81823)
(5.7457, -3.71555, 7.04806)
(5.7074, -3.79216, 6.58841)
(5.7074, -3.60064, 6.81823)
(5.82231, -3.75386, 6.81823)
(5.59248, -3.63894, 6.74162)
(5.59248, -3.71555, 6.74162)
(5.89892, -3.60064, 6.85654)
(5.86062, -3.71555, 6.93315)
(5.93723, -3.90708, 6.89484)
(5.7457, -3.83047, 6.74162)
(5.93723, -3.83047, 6.70332)
(5.82231, -3.67725, 6.81823)
(5.82231, -3.79216, 6.70332)
(5.7457, -3.67725, 6.97145)
(5.78401, -3.63894, 6.93315)
(5.86062, -3.75386, 6.66501)
(5.7457, -3.71555, 6.89484)
(5.7457, -3.79216, 6.89484)
(5.7074, -3.60064, 6.81823)
(5.86062, -3.79216, 7.00976)
(5.82231, -3.71555, 6.81823)
(5.7074, -3.67725, 6.89484)
(5.7074, -3.71555, 6.81823)
(5.7457, -3.63894, 6.74162)
(5.89892, -3.79216, 6.77993)
(5.59248, -3.67725, 6.97145)
(5.78401, -3.83047, 6.81823)
(5.82231, -3.83047, 6.97145)
(5.7457, -3.63894, 6.89484)
(5.86062, -3.75386, 6.62671)
(5.78401, -3.63894, 6.81823)
(5.82231, -3.75386, 6.77993)
(5.86062, -3.63894, 6.93315)
(5.93723, -3.79216, 6.81823)
(5.66909, -3.48573, 6.97145)
(5.7074, -3.83047, 6.70332)
(5.78401, -3.60064, 6.77993)
(5.93723, -3.63894, 6.89484)
(5.86062, -3.71555, 6.81823)
(5.82231, -3.67725, 6.85654)
(6.05214, -3.83047, 6.85654)
(5.89892, -3.71555, 6.81823)
(5.93723, -3.63894, 6.85654)
(5.82231, -3.75386, 6.74162)
(5.78401, -3.60064, 6.77993)
(5.97553, -3.63894, 7.00976)
(5.82231, -3.75386, 6.81823)
(5.89892, -3.67725, 6.77993)
(5.7074, -3.63894, 6.77993)
(5.89892, -3.79216, 6.74162)
(5.78401, -3.63894, 6.85654)
(5.97553, -3.63894, 7.04806)
(5.82231, -3.75386, 7.23959)
(5.82231, -3.71555, 6.89484)
(5.63079, -3.56234, 6.85654)
(5.86062, -3.67725, 6.89484)
(5.7457, -3.79216, 6.85654)
(5.82231, -3.44742, 7.08637)
(5.89892, -3.71555, 6.77993)
(5.78401, -3.71555, 6.5118)
(5.82231, -3.48573, 6.5501)
(5.89892, -3.75386, 6.70332)
(5.82231, -3.71555, 7.16298)
(5.86062, -3.67725, 6.66501)
(5.89892, -3.63894, 6.97145)
(5.86062, -3.63894, 6.93315)
(6.01384, -3.56234, 6.97145)
(5.78401, -3.79216, 6.74162)
(5.93723, -3.60064, 6.81823)
(6.16705, -3.75386, 6.77993)
(5.86062, -3.79216, 6.70332)
(5.82231, -3.60064, 6.85654)
(5.82231, -3.71555, 6.85654)
(5.93723, -3.56234, 6.77993)
(5.7457, -3.75386, 6.89484)
(5.7457, -3.75386, 6.58841)
(6.01384, -3.56234, 6.81823)
(5.93723, -3.63894, 6.74162)
(5.82231, -3.90708, 7.00976)
(6.01384, -3.71555, 6.89484)
(5.82231, -3.75386, 6.89484)
(6.09044, -3.67725, 7.00976)
(5.89892, -3.56234, 6.70332)
(5.93723, -3.63894, 6.81823)
(5.7457, -3.67725, 6.85654)
(5.93723, -3.63894, 6.77993)
(5.7074, -3.75386, 7.04806)
(5.89892, -3.79216, 6.66501)
(5.86062, -3.60064, 6.93315)
(5.86062, -3.52403, 6.93315)
(5.93723, -3.83047, 6.81823)
(5.93723, -3.63894, 6.81823)
(6.01384, -3.56234, 6.58841)
(5.66909, -3.75386, 6.85654)
(5.7074, -3.83047, 7.00976)
(5.89892, -3.60064, 6.81823)
(5.78401, -3.75386, 6.89484)
(5.86062, -3.86877, 6.93315)
(5.7457, -3.75386, 6.89484)
(5.63079, -3.83047, 6.70332)
(6.01384, -3.56234, 6.89484)
(5.7074, -3.90708, 6.81823)
(5.82231, -3.67725, 6.89484)
(5.93723, -3.75386, 6.70332)
(5.89892, -3.75386, 6.89484)
(5.82231, -3.71555, 6.85654)
(5.82231, -3.71555, 6.62671)
(6.01384, -3.67725, 6.74162)
(5.86062, -3.71555, 6.70332)
(5.89892, -3.79216, 6.70332)
(5.78401, -3.86877, 6.62671)
(5.97553, -3.71555, 6.70332)
(6.24366, -3.56234, 6.62671)
(6.16705, -3.48573, 6.5501)
(5.93723, -3.71555, 6.85654)
(6.16705, -3.40912, 6.89484)
(6.24366, -3.63894, 6.28197)
(6.32027, -3.48573, 6.66501)
(6.12875, -3.56234, 6.62671)
(6.01384, -3.44742, 6.62671)
(6.20536, -3.71555, 6.70332)
(6.12875, -3.71555, 6.58841)
(6.16705, -3.52403, 6.5501)
(6.20536, -3.71555, 6.5501)
(6.39688, -3.60064, 6.85654)
(6.28197, -3.60064, 6.58841)
(6.32027, -3.48573, 6.47349)
(6.20536, -3.60064, 6.58841)
(6.20536, -3.48573, 6.70332)
(6.28197, -3.48573, 6.5118)
(6.39688, -3.40912, 6.77993)
(6.05214, -3.52403, 6.62671)
(6.28197, -3.52403, 6.66501)
(6.24366, -3.52403, 6.62671)
(6.28197, -3.63894, 6.66501)
(6.12875, -3.52403, 6.5501)
(5.89892, -3.48573, 6.58841)
(6.16705, -3.52403, 6.66501)
(6.16705, -3.52403, 6.62671)
(6.05214, -3.63894, 6.66501)
(5.97553, -3.56234, 6.62671)
(6.20536, -3.56234, 6.70332)
(5.97553, -3.67725, 6.74162)
(5.93723, -3.75386, 6.66501)
(6.05214, -3.71555, 6.62671)
(6.05214, -3.60064, 6.74162)
(6.05214, -3.79216, 6.93315)
(5.93723, -3.79216, 6.74162)
(5.82231, -3.60064, 6.5501)
(6.01384, -3.63894, 6.62671)
(6.01384, -3.67725, 6.85654)
(5.82231, -3.63894, 6.66501)
(5.97553, -3.67725, 6.62671)
(5.86062, -3.67725, 6.70332)
(5.86062, -3.71555, 6.66501)
(6.05214, -3.63894, 6.62671)
(5.78401, -3.79216, 7.00976)
(5.7074, -3.67725, 6.70332)
(5.97553, -3.63894, 6.58841)
(5.93723, -3.79216, 6.77993)
(5.86062, -3.75386, 6.5501)
(5.86062, -3.75386, 6.66501)
(5.89892, -3.75386, 6.74162)
(5.89892, -3.79216, 6.5501)
(6.01384, -3.75386, 6.77993)
(6.05214, -3.71555, 6.66501)
(5.97553, -3.71555, 6.77993)
(6.09044, -3.67725, 6.62671)
(5.82231, -3.79216, 6.70332)
(5.7457, -3.60064, 6.5501)
(5.97553, -3.67725, 6.85654)
(6.09044, -3.83047, 6.66501)
(5.82231, -3.86877, 6.47349)
(6.05214, -3.48573, 6.74162)
(5.78401, -3.86877, 7.00976)
(5.97553, -3.67725, 6.5501)
(5.89892, -3.60064, 6.39688)
(5.97553, -3.79216, 6.74162)
(6.01384, -3.83047, 6.70332)
(5.89892, -3.63894, 6.5118)
(5.89892, -3.67725, 6.70332)
(5.97553, -3.79216, 6.81823)
(6.01384, -3.71555, 6.58841)
(6.16705, -3.75386, 6.93315)
(5.43926, -3.75386, 6.81823)
(5.32435, -3.63894, 6.5118)
(5.97553, -3.63894, 6.62671)
(5.51587, -3.56234, 7.04806)
(5.89892, -4.17521, 7.08637)
(6.09044, -4.21351, 8.1972)
(6.20536, -3.44742, 8.42703)
(6.05214, -3.67725, 6.5501)
(6.01384, -2.94946, 6.20536)
(7.46941, -3.06437, 5.24774)
(8.69516, -3.83047, 4.13691)
(9.46126, -6.74162, 2.71963)
(7.3928, -6.32027, 1.14914)
(4.17521, -5.7074, 1.68541)
(7.04806, -8.04398, 0.804398)
(6.43519, -7.96737, 0.612875)
(4.51995, -8.08229, 0.306437)
(4.0603, -8.84838, 0.497961)
(3.40912, -8.88668, 0.57457)
(3.48573, -7.16298, 1.22575)
(3.75386, -8.50364, 0.65118)
(3.2559, -9.8443, 1.07253)
(3.75386, -7.50772, 1.14914)
(3.79216, -7.50772, 1.80032)
(6.43519, -9.65278, 0.57457)
(6.28197, -6.47349, 0.727789)
(4.51995, -8.31211, 0.497961)
(4.02199, -8.38873, 0.727789)
(3.94538, -7.66094, 1.11084)
(4.21351, -7.43111, 1.22575)
(4.29012, -9.49956, 0.842703)
(5.78401, -10.6487, 0.344742)
(2.83455, -7.3928, 1.03423)
(5.05622, -8.08229, 0.65118)
(3.10268, -8.69516, 0.881008)
(2.83455, -7.81416, 1.22575)
(4.51995, -7.04806, 1.53219)
(4.13691, -11.6829, -2.03015)
(4.17521, -8.84838, 0.0)
(3.17929, -9.15482, -0.191523)
(4.13691, -7.31619, -0.842703)
(4.02199, -7.96737, -1.57049)
(4.32843, -8.73347, -1.34066)
(4.36673, -10.9551, -1.07253)
(3.60064, -6.62671, 0.383047)
(3.2942, -10.1124, -0.229828)
(3.83047, -8.77177, 1.07253)
(2.71963, -7.43111, 0.459656)
(2.71963, -7.27789, 1.53219)
(6.58841, -11.8745, 2.06845)
(4.48165, -8.1972, 0.612875)
(4.36673, -8.12059, 0.268133)
(3.2559, -9.0016, -0.536266)
(3.33251, -8.42703, -0.0766094)
(3.10268, -8.77177, 0.459656)
(3.56234, -9.0016, 1.57049)
(2.41319, -10.9934, 2.06845)
(2.64302, -7.08637, 1.76202)
(2.52811, -9.61448, 0.0383047)
(2.4515, -8.69516, 1.95354)
(2.71963, -7.08637, 1.68541)
(4.0986, -8.84838, 1.95354)
(5.93723, -9.30804, -0.497961)
(4.74978, -11.568, -0.881008)
(3.37081, -6.81823, -0.114914)
(2.06845, -8.92499, 0.0766094)
(1.99184, -10.2657, -0.344742)
(2.14506, -7.04806, 0.536266)
(2.71963, -10.0741, 3.17929)
(3.48573, -11.4148, 0.881008)
(3.37081, -7.43111, 1.03423)
(3.06437, -8.84838, -0.191523)
(3.10268, -10.189, 1.45558)
(3.44742, -6.5501, 0.804398)
(3.67725, -7.54602, 1.30236)
(4.32843, -11.2233, 0.842703)
(4.02199, -11.2616, 1.03423)
(2.18337, -6.58841, 1.11084)
(1.76202, -9.30804, 0.612875)
(2.03015, -9.72939, 0.383047)
(1.87693, -7.12467, 0.957617)
(1.91523, -8.1972, 0.995922)
(2.79624, -9.99752, 0.995922)
(3.48573, -8.88668, 0.65118)
(3.56234, -8.88668, 0.114914)
(3.75386, -10.3806, 1.95354)
(2.56641, -7.54602, 0.65118)
(3.52403, -7.89076, 0.881008)
(3.2559, -9.42295, 1.07253)
(3.79216, -12.9853, 1.22575)
(2.98777, -7.27789, 0.842703)
(2.06845, -9.95922, 0.612875)
(1.6471, -9.34634, 0.919312)
(2.29828, -7.46941, 0.536266)
(2.37489, -7.20128, 1.07253)
(3.94538, -9.61448, 0.421352)
(3.94538, -7.92907, 2.03015)
(4.17521, -8.38873, 0.268133)
